Started simulation : CrossInTray Function on 2021-03-14 05:15:05pm
117,-1.3494,-1.3494,-2.0626,3.0626
117,1.3494,-1.3494,-2.0626,3.0626
117,-1.3494,1.3494,-2.0626,3.0626
117,1.3491,1.3494,-2.0626,3.0626
118,-1.3494,-1.3494,-2.0626,3.0626
118,1.3494,-1.3494,-2.0626,3.0626
118,-1.3494,1.3494,-2.0626,3.0626
118,1.3491,1.3494,-2.0626,3.0626
119,-1.3494,-1.3494,-2.0626,3.0626
119,1.3494,-1.3494,-2.0626,3.0626
119,-1.3494,1.3494,-2.0626,3.0626
119,1.3491,1.3494,-2.0626,3.0626
120,-1.3494,-1.3494,-2.0626,3.0626
120,1.3494,-1.3494,-2.0626,3.0626
120,-1.3494,1.3494,-2.0626,3.0626
120,1.3491,1.3494,-2.0626,3.0626
121,-1.3494,-1.3494,-2.0626,3.0626
121,1.3494,-1.3494,-2.0626,3.0626
121,-1.3494,1.3494,-2.0626,3.0626
121,1.3491,1.3494,-2.0626,3.0626
122,-1.3494,-1.3494,-2.0626,3.0626
122,1.3494,-1.3494,-2.0626,3.0626
122,-1.3494,1.3494,-2.0626,3.0626
122,1.3491,1.3494,-2.0626,3.0626
123,-1.3494,-1.3494,-2.0626,3.0626
123,1.3494,-1.3494,-2.0626,3.0626
123,-1.3494,1.3494,-2.0626,3.0626
123,1.3491,1.3494,-2.0626,3.0626
124,-1.3494,-1.3494,-2.0626,3.0626
124,1.3494,-1.3494,-2.0626,3.0626
124,-1.3494,1.3494,-2.0626,3.0626
124,1.3491,1.3494,-2.0626,3.0626
125,-1.3494,-1.3494,-2.0626,3.0626
125,1.3494,-1.3494,-2.0626,3.0626
125,-1.3494,1.3494,-2.0626,3.0626
125,1.3491,1.3494,-2.0626,3.0626
126,-1.3494,-1.3494,-2.0626,3.0626
126,1.3494,-1.3494,-2.0626,3.0626
126,-1.3494,1.3494,-2.0626,3.0626
126,1.3491,1.3494,-2.0626,3.0626
127,-1.3494,-1.3494,-2.0626,3.0626
127,1.3494,-1.3494,-2.0626,3.0626
127,-1.3494,1.3494,-2.0626,3.0626
127,1.3491,1.3494,-2.0626,3.0626
128,-1.3494,-1.3494,-2.0626,3.0626
128,1.3494,-1.3494,-2.0626,3.0626
128,-1.3494,1.3494,-2.0626,3.0626
128,1.3491,1.3494,-2.0626,3.0626
129,-1.3494,-1.3494,-2.0626,3.0626
129,1.3494,-1.3494,-2.0626,3.0626
129,-1.3494,1.3494,-2.0626,3.0626
129,1.3491,1.3494,-2.0626,3.0626
130,-1.3494,-1.3494,-2.0626,3.0626
130,1.3494,-1.3494,-2.0626,3.0626
130,-1.3494,1.3494,-2.0626,3.0626
130,1.3491,1.3494,-2.0626,3.0626
131,-1.3494,-1.3494,-2.0626,3.0626
131,1.3494,-1.3494,-2.0626,3.0626
131,-1.3494,1.3494,-2.0626,3.0626
131,1.3491,1.3494,-2.0626,3.0626
132,-1.3494,-1.3494,-2.0626,3.0626
132,1.3494,-1.3494,-2.0626,3.0626
132,-1.3494,1.3494,-2.0626,3.0626
132,1.3491,1.3494,-2.0626,3.0626
133,-1.3494,-1.3494,-2.0626,3.0626
133,1.3494,-1.3494,-2.0626,3.0626
133,-1.3494,1.3494,-2.0626,3.0626
133,1.3491,1.3494,-2.0626,3.0626
134,-1.3494,-1.3494,-2.0626,3.0626
134,1.3494,-1.3494,-2.0626,3.0626
134,-1.3494,1.3494,-2.0626,3.0626
134,1.3491,1.3494,-2.0626,3.0626
135,-1.3494,-1.3494,-2.0626,3.0626
135,1.3494,-1.3494,-2.0626,3.0626
135,-1.3494,1.3494,-2.0626,3.0626
135,1.3491,1.3494,-2.0626,3.0626
136,-1.3494,-1.3494,-2.0626,3.0626
136,1.3494,-1.3494,-2.0626,3.0626
136,-1.3494,1.3494,-2.0626,3.0626
136,1.3491,1.3494,-2.0626,3.0626
137,-1.3494,-1.3494,-2.0626,3.0626
137,1.3494,-1.3494,-2.0626,3.0626
137,-1.3494,1.3494,-2.0626,3.0626
137,1.3491,1.3494,-2.0626,3.0626
138,-1.3494,-1.3494,-2.0626,3.0626
138,1.3494,-1.3494,-2.0626,3.0626
138,-1.3494,1.3494,-2.0626,3.0626
138,1.3491,1.3494,-2.0626,3.0626
139,-1.3494,-1.3494,-2.0626,3.0626
139,1.3494,-1.3494,-2.0626,3.0626
139,-1.3494,1.3494,-2.0626,3.0626
139,1.3491,1.3494,-2.0626,3.0626
